uke_start,yhat,yhat_low,yhat_high
2025-09-29,60.28584556073524,41.50614354235377,79.06554757911671
2025-10-06,64.74496390625222,45.9652618878707,83.52466592463375
2025-10-13,67.51775682205101,48.73805480366954,86.29745884043248
2025-10-20,68.48986122955158,49.71015921117006,87.26956324793309
2025-10-27,73.75948041806544,54.979778399683966,92.53918243644691
2025-11-03,78.71648499550417,59.936782977122654,97.4961870138857
2025-11-10,81.38939338411278,62.60969136573131,100.16909540249425
2025-11-17,86.38866777081307,67.60896575243162,105.16836978919453
2025-11-24,84.8626107899681,66.08290877159007,103.64231280834613
2025-12-01,81.46707978200646,62.68737776377833,100.2467818002346
2025-12-08,81.60849949014718,62.828797478416774,100.38820150187759
2025-12-15,88.75817096779512,69.97846912900675,107.5378728065835
2025-12-22,94.8868714323649,76.10756987384987,113.66617299087993
2025-12-29,93.77289259996888,74.99615934594495,112.54962585399282
2026-01-05,94.41481444863693,75.63976879780034,113.18986009947352
2026-01-12,92.89155814991476,74.11845605053782,111.6646602492917
2026-01-19,86.84421365219936,68.07297341961828,105.61545388478044
2026-01-26,95.5549284525346,76.78557562744899,114.3242812776202
2026-02-02,98.93464594474415,80.16717283845577,117.70211905103253
2026-02-09,92.37652614081652,73.61093562033024,111.14211666130281
2026-02-16,108.55884803123064,89.79365390232381,127.32404216013747
2026-02-23,98.83478954508922,80.06971117501587,117.59986791516258
2026-03-02,93.28212975480547,74.51708523361643,112.04717427599451
2026-03-09,86.27109725518835,67.506062635408,105.0361318749687
