iso_aar,iso_uke,uke_start,uke_kode,eksport_volum_tonn,eksport_pris_nok_kg,eur_nok_snitt,eur_nok_ukeslutt,usd_nok_snitt,usd_nok_ukeslutt,fao_global_atlantisk_tonn,fao_norge_tonn,fao_eks_norge_tonn,pris_lag_1,pris_lag_2,pris_lag_4,pris_lag_8,pris_lag_12,volum_lag_1,volum_lag_4,volum_lag_12,pris_ma_4,pris_ma_12,pris_endring_1u,pris_endring_4u,pris_endring_52u,eur_endring_4u,usd_endring_4u,maaned,kvartal,uke_sin,uke_cos
2018,41,2018-10-08,2018U41,19237,58.49,9.48408,9.4675,8.238339999999999,8.18,2428277.0,1282294.0,1145983.0,57.93,59.15,62.1,53.62,55.14,19999.0,18489.0,17286.0,59.864999999999995,57.67333333333334,0.009666839288796858,-0.05813204508856684,0.0728173147468818,-0.016312535716141108,-0.00653404260487267,10,4,-0.9709418174260521,0.23931566428755738
2018,42,2018-10-15,2018U42,20828,58.95,9.4441,9.4518,8.18778,8.2405,2428277.0,1282294.0,1145983.0,58.49,57.93,60.28,52.99,56.07,19237.0,17736.0,17367.0,58.9625,57.95250000000001,0.00786459223798941,-0.022063702720636957,0.06561822125813443,-0.013309949578779179,0.011551114602769363,10,4,-0.9350162426854148,0.35460488704253557
2018,43,2018-10-22,2018U43,19103,57.77,9.49334,9.516,8.30992,8.3878,2428277.0,1282294.0,1145983.0,58.95,58.49,59.15,57.43,57.44,20828.0,19344.0,17466.0,58.629999999999995,58.192499999999995,-0.020016963528413867,-0.02333051563820787,0.08651495204062454,0.0052289652986847734,0.025691820438509705,10,4,-0.8854560256532101,0.464723172043768
2018,44,2018-10-29,2018U44,19305,59.07,9.527719999999999,9.5143,8.37526,8.3335,2428277.0,1282294.0,1145983.0,57.77,58.95,57.93,62.6,57.33,19103.0,19999.0,18978.0,58.285000000000004,58.220000000000006,0.02250302925393788,0.01967892283790773,0.20428134556574928,0.00010511599550122597,0.00790991884471648,10,4,-0.8229838658936566,0.5680647467311556
2018,45,2018-11-05,2018U45,18638,57.37,9.530240000000001,9.5418,8.35196,8.4098,2428277.0,1282294.0,1145983.0,59.07,57.77,58.49,62.1,53.62,19305.0,19237.0,19004.0,58.57000000000001,58.365,-0.02877941425427466,-0.019148572405539466,0.11941463414634135,0.007847900712965483,0.028092909535452515,11,4,-0.7485107481711011,0.6631226582407952
2018,46,2018-11-12,2018U46,19468,55.9,9.58154,9.6118,8.4833,8.4715,2428277.0,1282294.0,1145983.0,57.37,59.07,58.95,60.28,52.99,18638.0,20828.0,18551.0,58.29,58.6775,-0.025623147986752692,-0.05173876166242586,0.037298200037112705,0.016927992551683202,0.028032279594684795,11,4,-0.6631226582407955,0.7485107481711007
2018,47,2018-11-19,2018U47,19701,53.84,9.71362,9.7365,8.519,8.5769,2428277.0,1282294.0,1145983.0,55.9,57.37,57.77,59.15,57.43,19468.0,19103.0,17501.0,57.527499999999996,58.919999999999995,-0.03685152057245067,-0.06802838843690495,0.098327213382293,0.023171500630516872,0.02254464817949886,11,4,-0.5680647467311559,0.8229838658936564
2018,48,2018-11-26,2018U48,19860,55.76,9.72836,9.74,8.57568,8.5747,2428277.0,1282294.0,1145983.0,53.84,55.9,59.07,57.93,62.6,19701.0,19305.0,17919.0,56.545,58.62083333333334,0.035661218424962726,-0.05603521245979348,0.14614594039054474,0.02372218660332348,0.02894342113157733,11,4,-0.4647231720437684,0.88545602565321
2018,49,2018-12-03,2018U49,21773,59.5,9.67688,9.697,8.515899999999998,8.5278,2428277.0,1282294.0,1145983.0,55.76,53.84,57.37,58.49,62.1,19860.0,18638.0,18489.0,55.7175,58.05083333333334,0.06707317073170738,0.03712741851141721,0.11506746626686648,0.016265274895721937,0.014031249256819311,12,4,-0.35460488704253595,0.9350162426854147
2018,50,2018-12-10,2018U50,23046,58.87,9.71622,9.7235,8.55228,8.6163,2428277.0,1282294.0,1145983.0,59.5,55.76,55.9,58.95,60.28,21773.0,19468.0,17736.0,56.25,57.83416666666667,-0.010588235294117676,0.05313059033989265,0.09505208333333326,0.011621132358142994,0.01709260461547535,12,4,-0.2393156642875578,0.970941817426052
2018,51,2018-12-17,2018U51,21874,58.2,9.88892,9.9428,8.676300000000001,8.7111,2428277.0,1282294.0,1145983.0,58.87,59.5,53.84,57.77,59.15,23046.0,19701.0,19344.0,56.9925,57.71666666666667,-0.011381009002887632,0.08098068350668641,0.06340215603873567,0.021188312021773736,0.01564667886998805,12,4,-0.12053668025532363,0.992708874098054
2018,52,2018-12-24,2018U52,9179,65.15,9.9718,9.9738,8.7354,8.7077,2428277.0,1282294.0,1145983.0,58.2,58.87,55.76,59.07,57.93,21874.0,19860.0,19999.0,58.082499999999996,57.63750000000001,0.11941580756013748,0.16840028694404596,0.15863418104214855,0.0240041067761807,0.015510746731664193,12,4,-2.4492935982947064e-16,1.0
2019,1,2018-12-31,2019U01,12098,66.66,9.9088,9.8648,8.6924,8.6511,2629099.0,1364351.0,1264748.0,65.15,58.2,59.5,57.37,58.49,9179.0,21773.0,19237.0,60.43000000000001,58.23916666666667,0.023177283192632236,0.12033613445378144,0.13909774436090205,0.017304320923997363,0.014458594244705525,12,4,0.12053668025532306,0.992708874098054
2019,2,2019-01-07,2019U02,16968,63.9,9.770140000000001,9.7578,8.50956,8.4608,2629099.0,1364351.0,1264748.0,66.66,65.15,58.87,55.9,58.95,12098.0,23046.0,20828.0,62.22,58.919999999999995,-0.04140414041404139,0.08544250042466461,0.11557262569832405,0.0035275363809328386,-0.018047189628959015,1,1,0.23931566428755777,0.970941817426052
2019,3,2019-01-14,2019U03,15367,62.88,9.75278,9.7218,8.5434,8.5264,2629099.0,1364351.0,1264748.0,63.9,66.66,58.2,53.84,57.77,16968.0,21874.0,19103.0,63.4775,59.3325,-0.015962441314553932,0.08041237113402055,0.13379011900468818,-0.02222713923643238,-0.021202833166878987,1,1,0.3546048870425356,0.9350162426854148
2019,4,2019-01-21,2019U04,17427,60.83,9.73904,9.7045,8.577639999999999,8.5532,2629099.0,1364351.0,1264748.0,62.88,63.9,65.15,55.76,59.07,15367.0,9179.0,19305.0,64.6475,59.758333333333326,-0.03260178117048351,-0.066308518802763,0.06794241573033699,-0.027000741943893125,-0.01774291718823573,1,1,0.46472317204376856,0.8854560256532099
2019,5,2019-01-28,2019U05,16333,57.41,9.69202,9.6685,8.468,8.4286,2629099.0,1364351.0,1264748.0,60.83,62.88,66.66,59.5,57.37,17427.0,12098.0,18638.0,63.5675,59.905,-0.05622225875390441,-0.13876387638763876,0.009672880759760805,-0.019899034952558625,-0.025719272693645934,1,1,0.5680647467311558,0.8229838658936564
2019,6,2019-02-04,2019U06,17688,56.73,9.71354,9.7693,8.527840000000001,8.6103,2629099.0,1364351.0,1264748.0,57.41,60.83,63.9,58.87,55.9,16333.0,16968.0,19468.0,61.255,59.90833333333333,-0.011844626371712241,-0.11220657276995305,0.03730115194733963,0.0011785443440119892,0.017669723903176893,2,1,0.6631226582407952,0.7485107481711011
2019,7,2019-02-11,2019U07,17634,56.82,9.7805,9.769,8.66482,8.6758,2629099.0,1364351.0,1264748.0,56.73,57.41,62.88,58.2,53.84,17688.0,15367.0,19701.0,59.4625,59.9775,0.0015864621893177944,-0.09637404580152675,0.005307855626326852,0.004855067991524242,0.017522049164946596,2,1,0.7485107481711011,0.6631226582407953
2019,8,2019-02-18,2019U08,17103,60.0,9.75508,9.7643,8.61104,8.6219,2629099.0,1364351.0,1264748.0,56.82,56.73,60.83,65.15,55.76,17634.0,17427.0,19860.0,57.94749999999999,60.225833333333334,0.05596620908130934,-0.013644583264836418,-0.03536977491961424,0.006162089752177025,0.00803208156011781,2,1,0.8229838658936565,0.5680647467311558
2019,9,2019-02-25,2019U09,15192,65.65,9.74008,9.7268,8.55884,8.545,2629099.0,1364351.0,1264748.0,60.0,56.82,57.41,66.66,59.5,17103.0,16333.0,21773.0,57.739999999999995,60.57916666666667,0.09416666666666673,0.14352900191604268,0.0075199508901167,0.006029890882763622,0.013810122677550218,2,1,0.8854560256532099,0.4647231720437686
2019,10,2019-03-04,2019U10,14387,72.45,9.80578,9.8733,8.68346,8.7982,2629099.0,1364351.0,1264748.0,65.65,60.0,56.73,63.9,58.87,15192.0,17688.0,23046.0,59.8,61.09166666666667,0.10357958872810347,0.2771020624008462,0.07222140002959909,0.010645593850122426,0.02182270071890624,3,1,0.9350162426854148,0.35460488704253557
2019,11,2019-03-11,2019U11,14472,71.55,9.7269,9.688,8.61942,8.5674,2629099.0,1364351.0,1264748.0,72.45,65.65,56.82,62.88,58.2,14387.0,17634.0,21874.0,63.730000000000004,62.223333333333336,-0.012422360248447228,0.2592397043294614,0.05313511922284375,-0.008291534445695525,-0.012494525000576462,3,1,0.970941817426052,0.23931566428755782
2019,12,2019-03-18,2019U12,16569,67.78,9.65962,9.6423,8.51074,8.5315,2629099.0,1364351.0,1264748.0,71.55,72.45,60.0,60.83,65.15,14472.0,17103.0,9179.0,67.41250000000001,63.33583333333333,-0.052690426275331936,0.1296666666666666,0.04084766584766575,-0.012494495253115967,-0.010484927916120657,3,1,0.992708874098054,0.120536680255323
2019,13,2019-03-25,2019U13,17460,65.13,9.67816,9.659,8.59076,8.5972,2629099.0,1364351.0,1264748.0,67.78,71.55,65.65,57.41,66.66,16569.0,15192.0,12098.0,69.3575,63.555,-0.03909707878430224,-0.007920792079208039,-0.09226480836236939,-0.006970432207920374,0.0061088355763605495,3,1,1.0,6.123233995736766e-17
2019,14,2019-04-01,2019U14,17409,68.21,9.63922,9.661,8.586400000000001,8.6006,2629099.0,1364351.0,1264748.0,65.13,67.78,72.45,56.73,63.9,17460.0,14387.0,16968.0,69.22749999999999,63.4275,0.047290035313987344,-0.05852311939268473,-0.0460139860139861,-0.021502435862376434,-0.02245913936941646,4,2,0.992708874098054,-0.12053668025532288
2019,15,2019-04-08,2019U15,19916,67.33,9.6059,9.602,8.517900000000001,8.4816,2629099.0,1364351.0,1264748.0,68.21,65.13,71.55,56.82,62.88,17409.0,14472.0,15367.0,68.16749999999999,63.78666666666667,-0.01290133411523231,-0.058979734451432564,-0.01290133411523231,-0.008876961189099974,-0.010014706912248594,4,2,0.9709418174260521,-0.2393156642875575
2019,16,2019-04-15,2019U16,12499,71.45,9.588833333333334,9.5778,8.480933333333333,8.4752,2629099.0,1364351.0,1264748.0,67.33,68.21,67.78,60.0,60.83,19916.0,16569.0,17427.0,67.1125,64.1575,0.061191148076637614,0.05414576571259966,0.061348781937017316,-0.006689275380355353,-0.00659907401980897,4,2,0.9350162426854148,-0.3546048870425357
2019,17,2019-04-22,2019U17,16037,69.53,9.63015,9.6653,8.615975,8.6817,2629099.0,1364351.0,1264748.0,71.45,67.33,65.13,65.65,57.41,12499.0,17460.0,16333.0,68.03,65.0425,-0.02687193841847446,0.06755719330569643,0.04102410540500068,0.0006522414328604675,0.009828781463732117,4,2,0.8854560256532099,-0.4647231720437685
2019,18,2019-04-29,2019U18,16133,62.85,9.71985,9.7783,8.69115,8.7658,2629099.0,1364351.0,1264748.0,69.53,71.45,68.21,72.45,56.73,16037.0,17409.0,17688.0,69.13,66.0525,-0.09607363727887241,-0.07858085324732433,-0.11677908937605386,0.012141600248421591,0.019207962235193055,4,2,0.8229838658936565,-0.5680647467311557
2019,19,2019-05-06,2019U19,16315,61.94,9.801120000000001,9.8193,8.74958,8.7438,2629099.0,1364351.0,1264748.0,62.85,69.53,67.33,71.55,56.82,16133.0,19916.0,17634.0,67.79,66.5625,-0.01447891805887036,-0.08005346799346502,-0.1785145888594165,0.022630701937096376,0.03091397849462374,5,2,0.7485107481711013,-0.663122658240795
2019,20,2019-05-13,2019U20,16127,65.48,9.79135,9.7513,8.731175,8.7042,2629099.0,1364351.0,1264748.0,61.94,62.85,71.45,67.78,60.0,16315.0,12499.0,17103.0,66.44250000000001,66.98916666666666,0.057152082660639536,-0.08355493351994403,-0.13944013668024702,0.018114807158220225,0.02702001132716636,5,2,0.6631226582407952,-0.7485107481711012
2019,21,2019-05-20,2019U21,18992,61.33,9.7718,9.7558,8.7522,8.7207,2629099.0,1364351.0,1264748.0,65.48,61.94,69.53,65.13,65.65,16127.0,16037.0,15192.0,64.95,67.44583333333333,-0.06337813072693965,-0.1179347044441249,-0.16795550128883463,0.009363392755527444,0.004492207747330834,5,2,0.5680647467311558,-0.8229838658936564
2019,22,2019-05-27,2019U22,17473,58.52,9.758325,9.7915,8.732925,8.7808,2629099.0,1364351.0,1264748.0,61.33,65.48,62.85,68.21,72.45,18992.0,16133.0,14387.0,62.900000000000006,67.08583333333333,-0.0458177074841023,-0.06889419252187745,-0.11561130421641219,0.001349927901577841,0.0017111957836135616,5,2,0.4647231720437687,-0.8854560256532098
2019,23,2019-06-03,2019U23,15457,61.85,9.78844,9.7963,8.704759999999998,8.6901,2629099.0,1364351.0,1264748.0,58.52,61.33,61.94,67.33,71.55,17473.0,16315.0,14472.0,61.8175,65.925,0.056903622693096345,-0.001453019050694171,0.008314313661558437,-0.0023423258277066594,-0.006141494544706028,6,2,0.35460488704253584,-0.9350162426854147
2019,24,2019-06-10,2019U24,15627,69.9,9.7742,9.7728,8.65035,8.6754,2629099.0,1364351.0,1264748.0,61.85,58.52,65.48,71.45,67.78,15457.0,16127.0,16569.0,61.795,65.11666666666666,0.1301535974130963,0.06750152718387303,0.07538461538461538,0.002204834227231167,-0.003308747501206355,6,2,0.23931566428755768,-0.970941817426052
2019,25,2019-06-17,2019U25,17756,64.09,9.741719999999999,9.686,8.65954,8.5596,2629099.0,1364351.0,1264748.0,69.9,61.85,61.33,69.53,65.13,15627.0,18992.0,17460.0,62.900000000000006,65.29333333333334,-0.08311874105865524,0.045002445785097045,0.038735818476499206,-0.007154718218905787,-0.018473287694795282,6,2,0.12053668025532308,-0.992708874098054
2019,26,2019-06-24,2019U26,17510,60.12,9.680240000000001,9.6938,8.507259999999999,8.5183,2629099.0,1364351.0,1264748.0,64.09,69.9,58.52,62.85,68.21,17756.0,17473.0,17409.0,63.59,65.20666666666666,-0.06194414105164625,0.027341079972658777,0.03210300429184554,-0.009978042179441315,-0.02989477040816324,6,2,1.2246467991473532e-16,-1.0
2019,27,2019-07-01,2019U27,15805,61.06,9.65558,9.6325,8.54614,8.5546,2629099.0,1364351.0,1264748.0,60.12,64.09,61.85,61.94,67.33,17510.0,15457.0,19916.0,63.99,64.5325,0.015635395874916913,-0.01277283751010505,0.04286934244235696,-0.016720598593346514,-0.015592455783017267,7,3,-0.12053668025532327,-0.992708874098054
2019,28,2019-07-08,2019U28,16630,64.64,9.66568,9.6208,8.60284,8.5495,2629099.0,1364351.0,1264748.0,61.06,60.12,69.9,65.48,71.45,15805.0,15627.0,12499.0,63.792500000000004,64.01,0.05863085489682285,-0.07525035765379118,0.16678700361010845,-0.015553372626064266,-0.014512299144707974,7,3,-0.23931566428755743,-0.9709418174260521
2019,29,2019-07-15,2019U29,16754,60.18,9.61904,9.6138,8.56568,8.5639,2629099.0,1364351.0,1264748.0,64.64,61.06,64.09,61.33,69.53,16630.0,17756.0,16037.0,62.4775,63.4425,-0.06899752475247523,-0.0610079575596818,0.0914036996735581,-0.0074540574024365425,0.0005023599233608955,7,3,-0.3546048870425356,-0.9350162426854148
2019,30,2019-07-22,2019U30,18839,56.16,9.64822,9.6913,8.64838,8.7011,2629099.0,1364351.0,1264748.0,60.18,64.64,60.12,58.52,62.85,16754.0,17510.0,16133.0,61.5,62.663333333333334,-0.06679960119641082,-0.06586826347305386,0.0016051364365969878,-0.0002578968000164217,0.021459680922249813,7,3,-0.46472317204376806,-0.8854560256532101
2019,31,2019-07-29,2019U31,19422,54.13,9.78612,9.9105,8.80592,8.9236,2629099.0,1364351.0,1264748.0,56.16,60.18,61.06,61.85,61.94,18839.0,15805.0,16315.0,60.510000000000005,62.10583333333333,-0.036146723646723555,-0.1134949230265313,-0.057625348189415004,0.02886062808201406,0.04313468777032248,7,3,-0.5680647467311556,-0.8229838658936566
2019,32,2019-08-05,2019U32,19035,54.45,9.979859999999999,9.9588,8.916640000000001,8.8934,2629099.0,1364351.0,1264748.0,54.13,56.16,64.64,69.9,65.48,19422.0,16630.0,16127.0,58.7775,61.455000000000005,0.00591169406983183,-0.1576423267326732,-0.05023547880690726,0.03513221353733598,0.04022457453652262,8,3,-0.6631226582407953,-0.748510748171101
2019,33,2019-08-12,2019U33,19510,55.05,9.99828,9.9653,8.954339999999998,8.9972,2629099.0,1364351.0,1264748.0,54.45,54.13,60.18,64.09,61.33,19035.0,16754.0,18992.0,56.230000000000004,60.53583333333333,0.011019283746556363,-0.08524426719840483,0.026669153301007054,0.036562025421789546,0.050596106913906036,8,3,-0.7485107481711009,-0.6631226582407955
2019,34,2019-08-19,2019U34,20732,51.82,9.95084,9.9593,8.9759,9.0007,2629099.0,1364351.0,1264748.0,55.05,54.45,56.16,60.12,58.52,19510.0,18839.0,17473.0,54.9475,60.01250000000001,-0.05867393278837418,-0.07727920227920226,-0.022079637667484442,0.027653668754449967,0.03443242808380553,8,3,-0.8229838658936564,-0.5680647467311559
2019,35,2019-08-26,2019U35,19995,55.1,10.01296,10.038,9.035300000000001,9.0957,2629099.0,1364351.0,1264748.0,51.82,55.05,54.13,61.06,61.85,20732.0,19422.0,15457.0,53.8625,59.45416666666667,0.0632960247008878,0.017919822649177908,-0.04057113007139124,0.01286514303011943,0.019285938410507075,8,3,-0.88545602565321,-0.46472317204376834
2019,36,2019-09-02,2019U36,20918,53.07,9.96756,9.923,9.06034,8.9988,2629099.0,1364351.0,1264748.0,55.1,51.82,54.45,64.64,69.9,19995.0,19035.0,15627.0,54.105000000000004,58.89166666666667,-0.0368421052631579,-0.0253443526170799,-0.15223642172523966,-0.003594810619753419,0.011851485371173975,9,3,-0.9350162426854147,-0.3546048870425359
2019,37,2019-09-09,2019U37,21666,50.8,9.88578,9.9213,8.96512,8.9413,2629099.0,1364351.0,1264748.0,53.07,55.1,55.05,60.18,64.09,20918.0,19510.0,17756.0,53.760000000000005,57.48916666666667,-0.04277369511965334,-0.07720254314259767,-0.18196457326892113,-0.004415321164440433,-0.0062130440581513735,9,3,-0.970941817426052,-0.23931566428755774
2019,38,2019-09-16,2019U38,22100,48.62,9.89982,9.9423,8.9661,9.0139,2629099.0,1364351.0,1264748.0,50.8,53.07,51.82,56.16,60.12,21666.0,20732.0,17510.0,52.6975,56.38166666666667,-0.04291338582677162,-0.061752219220378324,-0.1934306569343066,-0.001706947275411097,0.0014665526014643326,9,3,-0.992708874098054,-0.12053668025532357
2019,39,2019-09-23,2019U39,22761,47.73,9.93296,9.9155,9.05586,9.0677,2629099.0,1364351.0,1264748.0,48.62,50.8,55.1,54.13,61.06,22100.0,19995.0,15805.0,51.8975,55.42333333333334,-0.018305224187577185,-0.13375680580762261,-0.19306846999154692,-0.01220362622036264,-0.0030783776949547814,9,3,-1.0,-1.8369701987210297e-16
2019,40,2019-09-30,2019U40,21618,46.83,9.968520000000002,9.9915,9.12166,9.1006,2629099.0,1364351.0,1264748.0,47.73,48.62,53.07,54.45,64.64,22761.0,20918.0,16630.0,50.055,54.3125,-0.018856065367693242,-0.11758055398530243,-0.19161056447436564,0.006903154288017799,0.011312619460372542,9,3,-0.992708874098054,0.1205366802553232
2019,41,2019-10-07,2019U41,21887,50.7,10.04552,10.0375,9.12688,9.0895,2629099.0,1364351.0,1264748.0,46.83,47.73,50.8,55.05,60.18,21618.0,21666.0,16754.0,48.495,52.828333333333326,0.0826393337604101,-0.0019685039370077595,-0.13318515985638568,0.011712174815800225,0.016574771006453215,10,4,-0.9709418174260521,0.23931566428755738
2019,42,2019-10-14,2019U42,21025,54.66,10.13408,10.2198,9.15948,9.1707,2629099.0,1364351.0,1264748.0,50.7,46.83,48.62,51.82,56.16,21887.0,22100.0,18839.0,48.47,52.038333333333334,0.07810650887573956,0.12422871246400646,-0.07277353689567445,0.027911046739687917,0.017395356061194356,10,4,-0.9350162426854148,0.35460488704253557
2019,43,2019-10-21,2019U43,21587,53.87,10.16958,10.1865,9.13534,9.1712,2629099.0,1364351.0,1264748.0,54.66,50.7,47.73,55.1,54.13,21025.0,22761.0,19422.0,49.98,51.913333333333334,-0.014452982070984222,0.12864026817515195,-0.06750908776181419,0.02733094649790746,0.011414140300186393,10,4,-0.8854560256532101,0.464723172043768
2019,44,2019-10-28,2019U44,21899,52.99,10.229980000000001,10.1638,9.20282,9.1245,2629099.0,1364351.0,1264748.0,53.87,54.66,46.83,53.07,54.45,21587.0,21618.0,19035.0,51.515,51.89166666666666,-0.016335622795618954,0.13153961136023917,-0.1029287286270526,0.01724465795926533,0.002626200470298601,10,4,-0.8229838658936566,0.5680647467311556
2019,45,2019-11-04,2019U45,19393,54.48,10.12122,10.0893,9.1235,9.1438,2629099.0,1364351.0,1264748.0,52.99,53.87,50.7,50.8,55.05,21899.0,21887.0,19510.0,53.055,51.77,0.02811851292696721,0.07455621301775128,-0.05037476032769739,0.0051606475716063915,0.00597392595852364,11,4,-0.7485107481711011,0.6631226582407952
2019,46,2019-11-11,2019U46,20563,58.63,10.09282,10.0345,9.15986,9.0942,2629099.0,1364351.0,1264748.0,54.48,52.99,54.66,48.62,51.82,19393.0,21025.0,20732.0,54.0,51.722500000000004,0.0761747430249633,0.07263080863519944,0.04883720930232571,-0.018131470283175743,-0.00834178416042386,11,4,-0.6631226582407955,0.7485107481711007
2019,47,2019-11-18,2019U47,21543,61.56,10.10538,10.1083,9.129299999999999,9.1412,2629099.0,1364351.0,1264748.0,58.63,54.48,53.87,47.73,55.1,20563.0,21587.0,19995.0,54.9925,52.29,0.04997441582807438,0.1427510673844441,0.1433878157503714,-0.0076768271732194915,-0.003271109560363028,11,4,-0.5680647467311559,0.8229838658936564
2019,48,2019-11-25,2019U48,21783,63.25,10.104560000000001,10.1045,9.182,9.201,2629099.0,1364351.0,1264748.0,61.56,58.63,52.99,46.83,53.07,21543.0,21899.0,20918.0,56.915,52.828333333333326,0.027452891487979247,0.19362143800717102,0.134325681492109,-0.0058344320037782005,0.008384021042249001,11,4,-0.4647231720437684,0.88545602565321
2019,49,2019-12-02,2019U49,20399,63.72,10.15184,10.1235,9.168479999999999,9.1252,2629099.0,1364351.0,1264748.0,63.25,61.56,54.48,50.7,50.8,21783.0,19393.0,21666.0,59.48,53.67666666666667,0.007430830039525604,0.169603524229075,0.07092436974789917,0.0033897297136571414,-0.002034165226711071,12,4,-0.35460488704253595,0.9350162426854147
2019,50,2019-12-09,2019U50,22556,68.76,10.13072,10.063,9.120740000000001,9.0057,2629099.0,1364351.0,1264748.0,63.72,63.25,58.63,54.66,48.62,20399.0,20563.0,22100.0,61.79,54.75333333333333,0.07909604519774027,0.17277844107112394,0.16799728214710385,0.002840201305496226,-0.009731477205251915,12,4,-0.2393156642875578,0.970941817426052
2019,51,2019-12-16,2019U51,20352,75.05,10.010580000000001,9.9463,8.9963,8.9631,2629099.0,1364351.0,1264748.0,68.76,63.72,61.56,53.87,47.73,22556.0,21543.0,22761.0,64.3225,56.431666666666665,0.09147760325770782,0.21913580246913567,0.28951890034364247,-0.01602643372278212,-0.019483218833413418,12,4,-0.12053668025532363,0.992708874098054
2019,52,2019-12-23,2019U52,8714,77.04,9.8854,9.8578,8.894749999999998,8.8387,2629099.0,1364351.0,1264748.0,75.05,68.76,63.25,52.99,46.83,20352.0,21783.0,21618.0,67.69500000000001,58.708333333333336,0.026515656229180617,0.21802371541501997,0.1825019186492709,-0.024414864664258573,-0.039376154765786486,12,4,-2.4492935982947064e-16,1.0
2020,1,2019-12-30,2020U01,11249,78.2,9.845525,9.8315,8.79795,8.8199,2722976.0,1388762.0,1334214.0,77.04,75.05,63.72,54.48,50.7,8714.0,20399.0,21887.0,71.14250000000001,61.225833333333334,0.015057113187954219,0.2272441933458884,0.17311731173117328,-0.02884377932533211,-0.03345680094682846,12,4,0.12053668025532306,0.992708874098054
2020,2,2020-01-06,2020U02,16141,77.63,9.85908,9.8745,8.853159999999999,8.9032,2722976.0,1388762.0,1334214.0,78.2,77.04,68.76,58.63,54.66,11249.0,22556.0,21025.0,74.7625,63.517500000000005,-0.0072890025575448325,0.1289994182664338,0.2148669796557121,-0.018731988472622585,-0.011381680491244328,1,1,0.23931566428755777,0.970941817426052
2020,3,2020-01-13,2020U03,17512,76.38,9.892859999999999,9.889,8.88688,8.9026,2722976.0,1388762.0,1334214.0,77.63,78.2,75.05,61.56,53.87,16141.0,20352.0,21587.0,76.98,65.43166666666667,-0.01610202241401515,0.017721518987341645,0.21469465648854946,-0.005760936227542035,-0.006749896799098654,1,1,0.3546048870425356,0.9350162426854148
2020,4,2020-01-20,2020U04,16034,75.53,9.93636,9.9375,8.96562,9.0054,2722976.0,1388762.0,1334214.0,76.38,77.63,77.04,63.25,52.99,17512.0,8714.0,21899.0,77.3125,67.3075,-0.01112856768787629,-0.019600207684319915,0.2416570771001152,0.008084968248493585,0.018860239627999542,1,1,0.46472317204376856,0.8854560256532099
2020,5,2020-01-27,2020U05,16259,70.25,10.106300000000001,10.1893,9.16884,9.2194,2722976.0,1388762.0,1334214.0,75.53,76.38,78.2,63.72,54.48,16034.0,11249.0,19393.0,76.935,69.18583333333333,-0.06990599761684102,-0.10166240409207161,0.22365441560703725,0.03639322585566784,0.04529529813263178,1,1,0.5680647467311558,0.8229838658936564
2020,6,2020-02-03,2020U06,15452,65.56,10.17344,10.1673,9.23028,9.2691,2722976.0,1388762.0,1334214.0,70.25,75.53,77.63,68.76,58.63,16259.0,16141.0,20563.0,74.9475,70.5,-0.06676156583629889,-0.15548112842973072,0.1556495681297374,0.02965213428528024,0.041097582891544526,2,1,0.6631226582407952,0.7485107481711011
2020,7,2020-02-10,2020U07,17375,64.49,10.06518,10.0258,9.23838,9.2472,2722976.0,1388762.0,1334214.0,65.56,70.25,76.38,75.05,61.56,15452.0,17512.0,21543.0,71.93,71.0775,-0.016320927394752993,-0.15566902330453003,0.13498768039422737,0.013833552431995244,0.038707793228944354,2,1,0.7485107481711011,0.6631226582407953
2020,8,2020-02-17,2020U08,15504,68.42,10.055240000000001,10.0873,9.303180000000001,9.3392,2722976.0,1388762.0,1334214.0,64.49,65.56,75.53,77.04,63.25,17375.0,16034.0,21783.0,68.95750000000001,71.32166666666667,0.06093968057063126,-0.09413478088176885,0.14033333333333342,0.015074213836478112,0.03706664889954925,2,1,0.8229838658936565,0.5680647467311558
2020,9,2020-02-24,2020U09,16153,72.8,10.23694,10.3888,9.39602,9.4642,2722976.0,1388762.0,1334214.0,68.42,64.49,70.25,78.2,63.72,15504.0,16259.0,20399.0,67.17999999999999,71.75250000000001,0.06401636948260725,0.036298932384341676,0.10891089108910879,0.01957936266475624,0.02655270408052579,2,1,0.8854560256532099,0.4647231720437686
2020,10,2020-03-02,2020U10,14891,67.74,10.3823,10.4983,9.28878,9.261,2722976.0,1388762.0,1334214.0,72.8,68.42,65.56,77.63,68.76,16153.0,15452.0,22556.0,67.8175,72.50916666666667,-0.06950549450549459,0.033251982916412404,-0.06501035196687377,0.03255534901104529,-0.0008738712496360046,3,1,0.9350162426854148,0.35460488704253557
2020,11,2020-03-09,2020U11,18009,66.17,11.01078,11.0966,9.74194,9.9933,2722976.0,1388762.0,1334214.0,67.74,72.8,64.49,76.38,75.05,14891.0,17375.0,20352.0,68.3625,72.42416666666666,-0.023176852671980996,0.02605055047294158,-0.07519217330538075,0.10680444453310467,0.08068388268881388,3,1,0.970941817426052,0.23931566428755782
2020,12,2020-03-16,2020U12,15332,61.29,11.82436,12.1215,10.8379,11.3211,2722976.0,1388762.0,1334214.0,66.17,67.74,68.42,75.53,77.04,18009.0,15504.0,8714.0,68.7825,71.68416666666666,-0.0737494332779205,-0.10420929552762359,-0.09575095898495134,0.2016595124562568,0.21221303751927345,3,1,0.992708874098054,0.120536680255323
