iso_aar,iso_uke,uke_start,uke_kode,eksport_volum_tonn,eksport_pris_nok_kg,eur_nok_snitt,eur_nok_ukeslutt,usd_nok_snitt,usd_nok_ukeslutt,fao_global_atlantisk_tonn,fao_norge_tonn,fao_eks_norge_tonn
2010,1,2010-01-04,2010U01,11067,29.82,8.1993,8.1695,5.71322,5.7237,1439238.0,940180.0,499058.0
2010,2,2010-01-11,2010U02,10808,28.17,8.1615,8.143,5.633979999999999,5.6651,1439238.0,940180.0,499058.0
2010,3,2010-01-18,2010U03,10891,28.92,8.1533,8.1955,5.7438199999999995,5.798,1439238.0,940180.0,499058.0
2010,4,2010-01-25,2010U04,10967,29.69,8.2126,8.212,5.84346,5.88,1439238.0,940180.0,499058.0
2010,5,2010-02-01,2010U05,10826,31.84,8.1789,8.2195,5.8954,6.0036,1439238.0,940180.0,499058.0
2010,6,2010-02-08,2010U06,10929,34.23,8.1188,8.063,5.92922,5.9409,1439238.0,940180.0,499058.0
2010,7,2010-02-15,2010U07,10891,34.88,8.0569,8.1055,5.91854,5.9956,1439238.0,940180.0,499058.0
2010,8,2010-02-22,2010U08,9293,33.76,8.0338,8.0435,5.92392,5.9274,1439238.0,940180.0,499058.0
2010,9,2010-03-01,2010U09,10902,35.37,8.0559,8.049,5.92666,5.9262,1439238.0,940180.0,499058.0
2010,10,2010-03-08,2010U10,11640,35.87,8.0258,8.033,5.87976,5.8358,1439238.0,940180.0,499058.0
2010,11,2010-03-15,2010U11,11921,36.65,8.0024,7.973,5.8505,5.885,1439238.0,940180.0,499058.0
2010,12,2010-03-22,2010U12,13320,35.12,8.0579,8.098,6.01028,6.0646,1439238.0,940180.0,499058.0
2010,13,2010-03-29,2010U13,7751,38.46,8.045666666666667,8.029,5.978400000000001,5.9826,1439238.0,940180.0,499058.0
2010,14,2010-04-05,2010U14,9929,39.26,7.9661,7.9365,5.96535,5.9298,1439238.0,940180.0,499058.0
2010,15,2010-04-12,2010U15,11632,39.6,7.981,7.955,5.88032,5.8774,1439238.0,940180.0,499058.0
2010,16,2010-04-19,2010U16,11073,37.92,7.920399999999999,7.8765,5.915979999999999,5.9173,1439238.0,940180.0,499058.0
2010,17,2010-04-26,2010U17,10955,38.62,7.8514,7.8445,5.90984,5.8915,1439238.0,940180.0,499058.0
2010,18,2010-05-03,2010U18,11785,38.87,7.8438,7.954,6.061,6.2404,1439238.0,940180.0,499058.0
2010,19,2010-05-10,2010U19,10533,39.51,7.8055,7.726,6.141225,6.1848,1439238.0,940180.0,499058.0
2010,20,2010-05-17,2010U20,10629,41.78,7.9295,8.143,6.40385,6.516,1439238.0,940180.0,499058.0
2010,21,2010-05-24,2010U21,11535,39.65,8.013,7.9615,6.518825,6.4289,1439238.0,940180.0,499058.0
2010,22,2010-05-31,2010U22,12513,38.03,7.903999999999999,7.851,6.47808,6.51,1439238.0,940180.0,499058.0
2010,23,2010-06-07,2010U23,11780,37.16,7.914499999999999,7.835,6.586740000000001,6.4608,1439238.0,940180.0,499058.0
2010,24,2010-06-14,2010U24,12639,38.74,7.8557999999999995,7.8615,6.38496,6.3543,1439238.0,940180.0,499058.0
2010,25,2010-06-21,2010U25,12280,40.05,7.9372,7.9885,6.455760000000001,6.4979,1439238.0,940180.0,499058.0
2010,26,2010-06-28,2010U26,12245,39.09,7.985200000000001,8.063,6.47286,6.4257,1439238.0,940180.0,499058.0
2010,27,2010-07-05,2010U27,11817,40.07,8.0673,8.042,6.405379999999999,6.3639,1439238.0,940180.0,499058.0
2010,28,2010-07-12,2010U28,11275,40.73,7.975700000000001,8.053,6.264,6.1946,1439238.0,940180.0,499058.0
2010,29,2010-07-19,2010U29,10242,38.5,8.0451,7.966,6.24958,6.1766,1439238.0,940180.0,499058.0
2010,30,2010-07-26,2010U30,10625,38.49,7.978700000000001,7.9405,6.13256,6.0949,1439238.0,940180.0,499058.0
2010,31,2010-08-02,2010U31,9884,38.85,7.876399999999999,7.8775,5.9797199999999995,5.9787,1439238.0,940180.0,499058.0
2010,32,2010-08-09,2010U32,10182,39.85,7.9305,7.926,6.102639999999999,6.1927,1439238.0,940180.0,499058.0
2010,33,2010-08-16,2010U33,11048,41.31,7.9298,7.964,6.185,6.2654,1439238.0,940180.0,499058.0
2010,34,2010-08-23,2010U34,12120,39.58,7.9686,7.9785,6.29104,6.2759,1439238.0,940180.0,499058.0
2010,35,2010-08-30,2010U35,12697,37.62,7.9444,7.889,6.22326,6.147,1439238.0,940180.0,499058.0
2010,36,2010-09-06,2010U36,13132,37.07,7.8801000000000005,7.876,6.18014,6.1894,1439238.0,940180.0,499058.0
2010,37,2010-09-13,2010U37,12597,36.76,7.9094999999999995,7.965,6.1052599999999995,6.0988,1439238.0,940180.0,499058.0
2010,38,2010-09-20,2010U38,13516,37.86,7.929399999999999,7.9475,5.981260000000001,5.9257,1439238.0,940180.0,499058.0
2010,39,2010-09-27,2010U39,13536,37.2,7.971299999999999,8.04,5.8681399999999995,5.8575,1439238.0,940180.0,499058.0
2010,40,2010-10-04,2010U40,13279,36.15,8.057599999999999,8.1,5.8234,5.8383,1439238.0,940180.0,499058.0
2010,41,2010-10-11,2010U41,13935,37.84,8.1089,8.0925,5.79932,5.7438,1439238.0,940180.0,499058.0
2010,42,2010-10-18,2010U42,13539,37.31,8.1518,8.143,5.85918,5.844,1439238.0,940180.0,499058.0
2010,43,2010-10-25,2010U43,14335,36.11,8.1401,8.192,5.85984,5.9118,1439238.0,940180.0,499058.0
2010,44,2010-11-01,2010U44,13748,36.06,8.1647,8.119,5.80858,5.7647,1439238.0,940180.0,499058.0
2010,45,2010-11-08,2010U45,13988,35.76,8.092400000000001,8.133,5.86076,5.9317,1439238.0,940180.0,499058.0
2010,46,2010-11-15,2010U46,14497,36.3,8.1699,8.2,6.00392,5.9968,1439238.0,940180.0,499058.0
2010,47,2010-11-22,2010U47,15255,36.05,8.1726,8.177,6.0969999999999995,6.183,1439238.0,940180.0,499058.0
2010,48,2010-11-29,2010U48,15346,38.42,8.068900000000001,8.005,6.14476,6.0433,1439238.0,940180.0,499058.0
2010,49,2010-12-06,2010U49,17626,43.13,7.9599,7.9375,6.00294,5.9933,1439238.0,940180.0,499058.0
2010,50,2010-12-13,2010U50,17716,43.46,7.8952,7.8925,5.9311,5.9521,1439238.0,940180.0,499058.0
2010,51,2010-12-20,2010U51,10713,43.24,7.85775,7.837,5.989375,5.9989,1439238.0,940180.0,499058.0
2010,52,2010-12-27,2010U52,7752,40.37,7.8202,7.8125,5.9168199999999995,5.8564,1439238.0,940180.0,499058.0
2011,1,2011-01-03,2011U01,9309,38.43,7.7704,7.726,5.88432,5.961,1737714.0,1065576.0,672138.0
2011,2,2011-01-10,2011U02,11133,39.96,7.7575,7.85,5.9338,5.8806,1737714.0,1065576.0,672138.0
2011,3,2011-01-17,2011U03,11853,40.44,7.839700000000001,7.892,5.83484,5.8368,1737714.0,1065576.0,672138.0
2011,4,2011-01-24,2011U04,11570,38.82,7.8907,7.933,5.778740000000001,5.7863,1737714.0,1065576.0,672138.0
2011,5,2011-01-31,2011U05,10320,39.98,7.8718,7.8075,5.73536,5.7278,1737714.0,1065576.0,672138.0
2011,6,2011-02-07,2011U06,10817,39.71,7.885599999999999,7.93,5.8014600000000005,5.8636,1737714.0,1065576.0,672138.0
2011,7,2011-02-14,2011U07,10982,40.81,7.8202,7.7555,5.78042,5.6913,1737714.0,1065576.0,672138.0
2011,8,2011-02-21,2011U08,10585,41.61,7.7485,7.764,5.6476,5.6416,1737714.0,1065576.0,672138.0
2011,9,2011-02-28,2011U09,10941,40.89,7.7235,7.78,5.57452,5.5743,1737714.0,1065576.0,672138.0
2011,10,2011-03-07,2011U10,12801,40.56,7.7707,7.8055,5.59522,5.6672,1737714.0,1065576.0,672138.0
2011,11,2011-03-14,2011U11,12165,40.44,7.8787,7.883,5.634539999999999,5.5789,1737714.0,1065576.0,672138.0
2011,12,2011-03-21,2011U12,11899,40.79,7.8887,7.884,5.5724,5.5855,1737714.0,1065576.0,672138.0
2011,13,2011-03-28,2011U13,10941,40.94,7.8569,7.8055,5.569599999999999,5.5198,1737714.0,1065576.0,672138.0
2011,14,2011-04-04,2011U14,12729,42.2,7.8031999999999995,7.802,5.4653599999999996,5.4177,1737714.0,1065576.0,672138.0
2011,15,2011-04-11,2011U15,13763,43.61,7.843500000000001,7.808,5.4282200000000005,5.4035,1737714.0,1065576.0,672138.0
2011,16,2011-04-18,2011U16,8130,43.08,7.7749999999999995,7.7735,5.4243,5.3889,1737714.0,1065576.0,672138.0
2011,17,2011-04-25,2011U17,9888,42.71,7.789875,7.782,5.286975,5.2369,1737714.0,1065576.0,672138.0
2011,18,2011-05-02,2011U18,11889,42.21,7.8651,7.945,5.3283000000000005,5.4789,1737714.0,1065576.0,672138.0
2011,19,2011-05-09,2011U19,13036,40.05,7.820099999999999,7.8405,5.4653,5.4905,1737714.0,1065576.0,672138.0
2011,20,2011-05-16,2011U20,10413,38.75,7.875875,7.828,5.539425,5.4983,1737714.0,1065576.0,672138.0
2011,21,2011-05-23,2011U21,12609,36.67,7.8138000000000005,7.769,5.533340000000001,5.4462,1737714.0,1065576.0,672138.0
2011,22,2011-05-30,2011U22,10992,36.08,7.75875,7.7965,5.39255,5.3814,1737714.0,1065576.0,672138.0
2011,23,2011-06-06,2011U23,13201,34.11,7.8554,7.8555,5.38374,5.4228,1737714.0,1065576.0,672138.0
2011,24,2011-06-13,2011U24,11833,33.37,7.841125,7.8695,5.4937000000000005,5.5147,1737714.0,1065576.0,672138.0
2011,25,2011-06-20,2011U25,13159,31.61,7.8581,7.7825,5.50008,5.4729,1737714.0,1065576.0,672138.0
2011,26,2011-06-27,2011U26,12880,28.54,7.793899999999999,7.79,5.42544,5.3769,1737714.0,1065576.0,672138.0
2011,27,2011-07-04,2011U27,12160,31.2,7.7533,7.745,5.40192,5.4381,1737714.0,1065576.0,672138.0
2011,28,2011-07-11,2011U28,13277,33.21,7.8111999999999995,7.8665,5.54368,5.5609,1737714.0,1065576.0,672138.0
2011,29,2011-07-18,2011U29,12758,30.11,7.815099999999999,7.7675,5.5022199999999994,5.3975,1737714.0,1065576.0,672138.0
2011,30,2011-07-25,2011U30,10897,30.62,7.750400000000001,7.737,5.3961,5.4257,1737714.0,1065576.0,672138.0
2011,31,2011-08-01,2011U31,11197,29.35,7.7092,7.784,5.4088,5.4991,1737714.0,1065576.0,672138.0
2011,32,2011-08-08,2011U32,12169,29.59,7.810899999999999,7.826,5.4813,5.4919,1737714.0,1065576.0,672138.0
2011,33,2011-08-15,2011U33,12639,28.91,7.839,7.8575,5.45146,5.4623,1737714.0,1065576.0,672138.0
2011,34,2011-08-22,2011U34,13788,26.55,7.8096000000000005,7.7735,5.413259999999999,5.3975,1737714.0,1065576.0,672138.0
2011,35,2011-08-29,2011U35,13819,27.27,7.7294,7.6765,5.37674,5.3851,1737714.0,1065576.0,672138.0
2011,36,2011-09-05,2011U36,14804,27.47,7.580299999999999,7.5315,5.40522,5.4509,1737714.0,1065576.0,672138.0
2011,37,2011-09-12,2011U37,14613,25.97,7.7075000000000005,7.738,5.61894,5.6235,1737714.0,1065576.0,672138.0
2011,38,2011-09-19,2011U38,14992,26.59,7.7944,7.8855,5.74328,5.8716,1737714.0,1065576.0,672138.0
2011,39,2011-09-26,2011U39,16079,25.23,7.8324,7.888,5.77388,5.8417,1737714.0,1065576.0,672138.0
2011,40,2011-10-03,2011U40,16648,24.55,7.8194,7.8,5.8753,5.8062,1737714.0,1065576.0,672138.0
2011,41,2011-10-10,2011U41,16376,24.2,7.7738,7.7455,5.6746,5.6098,1737714.0,1065576.0,672138.0
2011,42,2011-10-17,2011U42,16207,23.01,7.728400000000001,7.706,5.60976,5.5849,1737714.0,1065576.0,672138.0
2011,43,2011-10-24,2011U43,15906,21.63,7.6771,7.6725,5.4919400000000005,5.4184,1737714.0,1065576.0,672138.0
2011,44,2011-10-31,2011U44,15301,24.18,7.740600000000001,7.764,5.61104,5.6371,1737714.0,1065576.0,672138.0
2011,45,2011-11-07,2011U45,16194,25.23,7.7462,7.752,5.660200000000001,5.6791,1737714.0,1065576.0,672138.0
2011,46,2011-11-14,2011U46,17327,24.16,7.797499999999999,7.82,5.75642,5.7602,1737714.0,1065576.0,672138.0
2011,47,2011-11-21,2011U47,18890,26.15,7.8302000000000005,7.836,5.84536,5.9234,1737714.0,1065576.0,672138.0
2011,48,2011-11-28,2011U48,18710,26.06,7.7974000000000006,7.766,5.81014,5.7479,1737714.0,1065576.0,672138.0
2011,49,2011-12-05,2011U49,19953,25.9,7.699299999999999,7.677,5.7451799999999995,5.736,1737714.0,1065576.0,672138.0
2011,50,2011-12-12,2011U50,22369,28.49,7.7455,7.7815,5.912380000000001,5.9564,1737714.0,1065576.0,672138.0
2011,51,2011-12-19,2011U51,16499,26.9,7.7507,7.782,5.93734,5.96,1737714.0,1065576.0,672138.0
2011,52,2011-12-26,2011U52,9721,26.4,7.780375,7.754,5.9884,5.9927,1737714.0,1065576.0,672138.0
2012,1,2012-01-02,2012U01,11785,25.65,7.709300000000001,7.6745,5.9759,6.007,2076684.0,1232797.0,843887.0
2012,2,2012-01-09,2012U02,12528,24.95,7.6666,7.693,6.01202,6.0238,2076684.0,1232797.0,843887.0
2012,3,2012-01-16,2012U03,13994,26.71,7.6721,7.66,5.9845,5.9371,2076684.0,1232797.0,843887.0
2012,4,2012-01-23,2012U04,12990,25.26,7.655500000000001,7.645,5.8663799999999995,5.8159,2076684.0,1232797.0,843887.0
2012,5,2012-01-30,2012U05,13226,25.31,7.6566,7.644,5.82566,5.8085,2076684.0,1232797.0,843887.0
2012,6,2012-02-06,2012U06,12883,27.51,7.618399999999999,7.618,5.77996,5.776,2076684.0,1232797.0,843887.0
2012,7,2012-02-13,2012U07,13613,28.49,7.536700000000001,7.4975,5.739800000000001,5.6976,2076684.0,1232797.0,843887.0
2012,8,2012-02-20,2012U08,14382,29.84,7.4915,7.4785,5.63884,5.576,2076684.0,1232797.0,843887.0
2012,9,2012-02-27,2012U09,15829,28.77,7.4522,7.4205,5.577,5.6144,2076684.0,1232797.0,843887.0
2012,10,2012-03-05,2012U10,15525,28.64,7.4402,7.46,5.64292,5.6554,2076684.0,1232797.0,843887.0
2012,11,2012-03-12,2012U11,16395,29.07,7.5185,7.548,5.74716,5.7548,2076684.0,1232797.0,843887.0
2012,12,2012-03-19,2012U12,17175,28.27,7.6057999999999995,7.638,5.76352,5.768,2076684.0,1232797.0,843887.0
2012,13,2012-03-26,2012U13,18334,26.64,7.6054,7.604,5.712059999999999,5.6933,2076684.0,1232797.0,843887.0
2012,14,2012-04-02,2012U14,9286,29.61,7.560833333333334,7.572,5.695899999999999,5.7409,2076684.0,1232797.0,843887.0
2012,15,2012-04-09,2012U15,15530,29.34,7.598625,7.599,5.784375,5.7796,2076684.0,1232797.0,843887.0
2012,16,2012-04-16,2012U16,16510,28.7,7.5497,7.547,5.760859999999999,5.7209,2076684.0,1232797.0,843887.0
2012,17,2012-04-23,2012U17,15370,29.11,7.5685,7.588,5.7387999999999995,5.7359,2076684.0,1232797.0,843887.0
2012,18,2012-04-30,2012U18,13019,29.11,7.5603750000000005,7.561,5.74935,5.7577,2076684.0,1232797.0,843887.0
2012,19,2012-05-07,2012U19,16526,29.06,7.5652,7.5815,5.82726,5.8572,2076684.0,1232797.0,843887.0
2012,20,2012-05-14,2012U20,14425,31.27,7.607125,7.5975,5.947275,5.9724,2076684.0,1232797.0,843887.0
2012,21,2012-05-21,2012U21,16542,29.51,7.571600000000001,7.551,5.98282,6.0187,2076684.0,1232797.0,843887.0
2012,22,2012-05-28,2012U22,15328,28.3,7.53325,7.5745,6.0649999999999995,6.1471,2076684.0,1232797.0,843887.0
2012,23,2012-06-04,2012U23,16993,26.42,7.5984,7.5995,6.0872399999999995,6.0952,2076684.0,1232797.0,843887.0
2012,24,2012-06-11,2012U24,17607,25.92,7.528999999999999,7.524,6.00242,5.9733,2076684.0,1232797.0,843887.0
2012,25,2012-06-18,2012U25,16734,27.59,7.5063,7.4865,5.94334,5.9706,2076684.0,1232797.0,843887.0
2012,26,2012-06-25,2012U26,15826,26.9,7.5200000000000005,7.533,6.02104,5.9833,2076684.0,1232797.0,843887.0
2012,27,2012-07-02,2012U27,16555,27.7,7.5113,7.519,6.0063,6.075,2076684.0,1232797.0,843887.0
2012,28,2012-07-09,2012U28,16064,26.9,7.4739,7.441,6.10608,6.1067,2076684.0,1232797.0,843887.0
2012,29,2012-07-16,2012U29,14412,26.4,7.4620999999999995,7.423,6.098599999999999,6.0844,2076684.0,1232797.0,843887.0
2012,30,2012-07-23,2012U30,14355,26.56,7.3989,7.473,6.07426,6.0672,2076684.0,1232797.0,843887.0
2012,31,2012-07-30,2012U31,15238,27.17,7.4006,7.37,6.0247399999999995,6.0188,2076684.0,1232797.0,843887.0
2012,32,2012-08-06,2012U32,15064,28.31,7.324299999999999,7.27,5.93406,5.9289,2076684.0,1232797.0,843887.0
2012,33,2012-08-13,2012U33,15317,27.36,7.313899999999999,7.3295,5.9383,5.9411,2076684.0,1232797.0,843887.0
2012,34,2012-08-20,2012U34,15533,27.67,7.326300000000001,7.302,5.88624,5.8383,2076684.0,1232797.0,843887.0
2012,35,2012-08-27,2012U35,16542,29.1,7.2935,7.2925,5.809,5.7827,2076684.0,1232797.0,843887.0
2012,36,2012-09-03,2012U36,16474,28.6,7.3286,7.373,5.80998,5.8028,2076684.0,1232797.0,843887.0
2012,37,2012-09-10,2012U37,17354,26.92,7.406699999999999,7.4285,5.7451799999999995,5.6728,2076684.0,1232797.0,843887.0
2012,38,2012-09-17,2012U38,18359,26.02,7.444599999999999,7.4215,5.71924,5.7141,2076684.0,1232797.0,843887.0
2012,39,2012-09-24,2012U39,18459,23.99,7.3979,7.3695,5.7351,5.6995,2076684.0,1232797.0,843887.0
2012,40,2012-10-01,2012U40,17312,24.28,7.3969,7.3935,5.71954,5.6864,2076684.0,1232797.0,843887.0
2012,41,2012-10-08,2012U41,17499,26.66,7.3977,7.4005,5.71802,5.7059,2076684.0,1232797.0,843887.0
2012,42,2012-10-15,2012U42,18298,26.24,7.3915999999999995,7.384,5.6607,5.6647,2076684.0,1232797.0,843887.0
2012,43,2012-10-22,2012U43,17301,25.1,7.4334999999999996,7.4675,5.7261,5.7852,2076684.0,1232797.0,843887.0
2012,44,2012-10-29,2012U44,17795,27.02,7.395300000000001,7.3305,5.71706,5.7047,2076684.0,1232797.0,843887.0
2012,45,2012-11-05,2012U45,17867,26.59,7.3175,7.3015,5.73898,5.7519,2076684.0,1232797.0,843887.0
2012,46,2012-11-12,2012U46,18453,27.73,7.336,7.3695,5.762040000000001,5.7823,2076684.0,1232797.0,843887.0
2012,47,2012-11-19,2012U47,19372,26.63,7.337300000000001,7.329,5.7165,5.6774,2076684.0,1232797.0,843887.0
2012,48,2012-11-26,2012U48,19394,27.15,7.3524,7.376,5.67354,5.68,2076684.0,1232797.0,843887.0
2012,49,2012-12-03,2012U49,21897,29.16,7.3436,7.3305,5.6325,5.6804,2076684.0,1232797.0,843887.0
2012,50,2012-12-10,2012U50,23674,30.78,7.3392,7.3715,5.63514,5.6353,2076684.0,1232797.0,843887.0
2012,51,2012-12-17,2012U51,23219,29.56,7.3622,7.3155,5.5695,5.5383,2076684.0,1232797.0,843887.0
2012,52,2012-12-24,2012U52,7356,33.11,7.35675,7.3375,5.563000000000001,5.5659,2076684.0,1232797.0,843887.0
2013,1,2012-12-31,2013U01,10364,33.57,7.312250000000001,7.299,5.56465,5.6094,2096080.0,1168803.0,927277.0
2013,2,2013-01-07,2013U02,15684,33.35,7.3206999999999995,7.349,5.5827,5.5364,2096080.0,1168803.0,927277.0
2013,3,2013-01-14,2013U03,15135,34.76,7.4094999999999995,7.46,5.55964,5.5989,2096080.0,1168803.0,927277.0
2013,4,2013-01-21,2013U04,14010,36.51,7.425,7.424,5.55872,5.5119,2096080.0,1168803.0,927277.0
2013,5,2013-01-28,2013U05,13732,35.27,7.4301,7.4275,5.49484,5.4438,2096080.0,1168803.0,927277.0
2013,6,2013-02-04,2013U06,13631,34.84,7.4181,7.391,5.492839999999999,5.5264,2096080.0,1168803.0,927277.0
2013,7,2013-02-11,2013U07,14332,36.13,7.3785,7.3945,5.509659999999999,5.5493,2096080.0,1168803.0,927277.0
2013,8,2013-02-18,2013U08,13163,37.03,7.4346000000000005,7.467,5.59508,5.6628,2096080.0,1168803.0,927277.0
2013,9,2013-02-25,2013U09,13550,38.97,7.4733,7.4855,5.695860000000001,5.7581,2096080.0,1168803.0,927277.0
2013,10,2013-03-04,2013U10,14576,38.9,7.434100000000001,7.4435,5.7031,5.6864,2096080.0,1168803.0,927277.0
2013,11,2013-03-11,2013U11,15892,37.7,7.4783,7.5325,5.74816,5.7562,2096080.0,1168803.0,927277.0
2013,12,2013-03-18,2013U12,18376,36.02,7.5309,7.5395,5.82202,5.8229,2096080.0,1168803.0,927277.0
2013,13,2013-03-25,2013U13,10986,37.93,7.504833333333333,7.474,5.8289,5.8256,2096080.0,1168803.0,927277.0
2013,14,2013-04-01,2013U14,11291,39.85,7.4525,7.4475,5.7963249999999995,5.7536,2096080.0,1168803.0,927277.0
2013,15,2013-04-08,2013U15,13550,42.27,7.481,7.482,5.72646,5.7325,2096080.0,1168803.0,927277.0
2013,16,2013-04-15,2013U16,13438,43.23,7.552199999999999,7.5965,5.76516,5.7922,2096080.0,1168803.0,927277.0
2013,17,2013-04-22,2013U17,14289,42.0,7.6479,7.6215,5.872920000000001,5.8631,2096080.0,1168803.0,927277.0
2013,18,2013-04-29,2013U18,13265,42.41,7.602625,7.6075,5.793675,5.8011,2096080.0,1168803.0,927277.0
2013,19,2013-05-06,2013U19,14217,42.31,7.5951249999999995,7.526,5.804775,5.7946,2096080.0,1168803.0,927277.0
2013,20,2013-05-13,2013U20,14132,43.51,7.53775,7.536,5.831575,5.8464,2096080.0,1168803.0,927277.0
2013,21,2013-05-20,2013U21,14456,43.81,7.5085,7.5285,5.8187750000000005,5.8185,2096080.0,1168803.0,927277.0
2013,22,2013-05-27,2013U22,15171,40.77,7.586799999999999,7.614,5.85588,5.8542,2096080.0,1168803.0,927277.0
2013,23,2013-06-03,2013U23,14847,40.22,7.602200000000001,7.6305,5.79942,5.7545,2096080.0,1168803.0,927277.0
2013,24,2013-06-10,2013U24,14940,39.22,7.6561,7.6405,5.76712,5.7434,2096080.0,1168803.0,927277.0
2013,25,2013-06-17,2013U25,13330,41.19,7.7527,7.909,5.83018,6.0008,2096080.0,1168803.0,927277.0
2013,26,2013-06-24,2013U26,13309,43.4,7.9465,7.8845,6.07938,6.0279,2096080.0,1168803.0,927277.0
2013,27,2013-07-01,2013U27,14217,45.15,7.9283,7.9525,6.1101399999999995,6.1729,2096080.0,1168803.0,927277.0
2013,28,2013-07-08,2013U28,14102,44.26,7.9124,7.913,6.12462,6.071,2096080.0,1168803.0,927277.0
2013,29,2013-07-15,2013U29,14098,45.12,7.882300000000001,7.856,6.01878,5.9864,2096080.0,1168803.0,927277.0
2013,30,2013-07-22,2013U30,13509,43.01,7.8225999999999996,7.864,5.9214,5.9306,2096080.0,1168803.0,927277.0
2013,31,2013-07-29,2013U31,12572,40.14,7.8596,7.8655,5.93018,5.9574,2096080.0,1168803.0,927277.0
2013,32,2013-08-05,2013U32,13734,39.92,7.8633,7.817,5.90568,5.8454,2096080.0,1168803.0,927277.0
2013,33,2013-08-12,2013U33,13675,43.43,7.8325000000000005,7.9015,5.8935200000000005,5.9232,2096080.0,1168803.0,927277.0
2013,34,2013-08-19,2013U34,15530,42.03,8.032,8.094,6.01224,6.0607,2096080.0,1168803.0,927277.0
2013,35,2013-08-26,2013U35,16403,38.16,8.0621,8.0905,6.0575600000000005,6.113,2096080.0,1168803.0,927277.0
2013,36,2013-09-02,2013U36,16791,37.31,8.0128,8.002,6.082380000000001,6.1005,2096080.0,1168803.0,927277.0
2013,37,2013-09-09,2013U37,18020,33.73,7.8915999999999995,7.8695,5.95274,5.9191,2096080.0,1168803.0,927277.0
2013,38,2013-09-16,2013U38,18859,30.04,7.899500000000001,8.0065,5.88444,5.9246,2096080.0,1168803.0,927277.0
2013,39,2013-09-23,2013U39,18487,32.82,8.0579,8.103,5.96694,5.9858,2096080.0,1168803.0,927277.0
2013,40,2013-09-30,2013U40,18727,35.87,8.120099999999999,8.1145,5.99176,5.9696,2096080.0,1168803.0,927277.0
2013,41,2013-10-07,2013U41,18442,35.68,8.127500000000001,8.1285,5.99722,5.9918,2096080.0,1168803.0,927277.0
2013,42,2013-10-14,2013U42,18051,38.32,8.120099999999999,8.0985,5.97402,5.9182,2096080.0,1168803.0,927277.0
2013,43,2013-10-21,2013U43,18068,38.74,8.1239,8.137,5.9148,5.9062,2096080.0,1168803.0,927277.0
2013,44,2013-10-28,2013U44,18734,39.7,8.0959,8.046,5.91368,5.9578,2096080.0,1168803.0,927277.0
2013,45,2013-11-04,2013U45,17751,38.5,8.0621,8.1755,5.98864,6.087,2096080.0,1168803.0,927277.0
2013,46,2013-11-11,2013U46,18020,36.98,8.2857,8.2535,6.17074,6.1319,2096080.0,1168803.0,927277.0
2013,47,2013-11-18,2013U47,17907,39.94,8.227599999999999,8.2065,6.09126,6.0708,2096080.0,1168803.0,927277.0
2013,48,2013-11-25,2013U48,18384,40.17,8.2786,8.32,6.0998,6.1127,2096080.0,1168803.0,927277.0
2013,49,2013-12-02,2013U49,21121,45.65,8.349499999999999,8.434,6.14284,6.1738,2096080.0,1168803.0,927277.0
2013,50,2013-12-09,2013U50,23617,48.61,8.4436,8.49,6.1416200000000005,6.1849,2096080.0,1168803.0,927277.0
2013,51,2013-12-16,2013U51,22644,48.52,8.4146,8.416,6.1335,6.1633,2096080.0,1168803.0,927277.0
2013,52,2013-12-23,2013U52,7100,50.58,8.4225,8.4475,6.12195,6.1152,2096080.0,1168803.0,927277.0
2014,1,2013-12-30,2014U01,9341,50.34,8.39225,8.3585,6.1198500000000005,6.1306,2349860.0,1258849.0,1091011.0
2014,2,2014-01-06,2014U02,15118,48.75,8.3992,8.4025,6.17262,6.1842,2349860.0,1258849.0,1091011.0
2014,3,2014-01-13,2014U03,14505,49.27,8.3566,8.3795,6.134860000000001,6.1687,2349860.0,1258849.0,1091011.0
2014,4,2014-01-20,2014U04,13699,49.72,8.367799999999999,8.3915,6.15436,6.131,2349860.0,1258849.0,1091011.0
2014,5,2014-01-27,2014U05,13784,46.8,8.452,8.511,6.21446,6.297,2349860.0,1258849.0,1091011.0
2014,6,2014-02-03,2014U06,13053,45.62,8.4485,8.412,6.246219999999999,6.1971,2349860.0,1258849.0,1091011.0
2014,7,2014-02-10,2014U07,13190,49.41,8.3499,8.355,6.1155,6.0954,2349860.0,1258849.0,1091011.0
2014,8,2014-02-17,2014U08,14324,48.76,8.3422,8.367,6.08138,6.1042,2349860.0,1258849.0,1091011.0
2014,9,2014-02-24,2014U09,15963,46.68,8.2843,8.275,6.0308,5.9907,2349860.0,1258849.0,1091011.0
2014,10,2014-03-03,2014U10,15949,44.13,8.260200000000001,8.278,5.99382,5.958,2349860.0,1258849.0,1091011.0
2014,11,2014-03-10,2014U11,15975,44.07,8.2745,8.3075,5.95772,5.9835,2349860.0,1258849.0,1091011.0
2014,12,2014-03-17,2014U12,16449,43.63,8.3285,8.3695,6.0125,6.0737,2349860.0,1258849.0,1091011.0
2014,13,2014-03-24,2014U13,16159,43.83,8.3065,8.2455,6.03046,5.9928,2349860.0,1258849.0,1091011.0
2014,14,2014-03-31,2014U14,17313,44.01,8.2279,8.2125,5.97578,5.9945,2349860.0,1258849.0,1091011.0
2014,15,2014-04-07,2014U15,19722,44.35,8.2345,8.2605,5.9645600000000005,5.9548,2349860.0,1258849.0,1091011.0
